request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes
qreq_2ee1c39d47adce49,mol_lvqzugzllmtcbw-uhfffaoysa-n,N#CC(C#N)=CSC(F)(F)F,N#CC(C#N)=CSC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8323a4ae95f5c1d7c5ad priority_score=0.735; completed quantum pilot results already ingested
qreq_01805c23c5b8c156,mol_mnqvfizqmxtobx-uhfffaoysa-n,N#CC=C(C#N)SC(F)(F)F,N#CC=C(C#N)SC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_470220f53dfdfaa7d569 priority_score=0.735; completed quantum pilot results already ingested
qreq_4a24102ab3ff0c26,mol_nhcjaoycslgsgu-uhfffaoysa-n,O=C=C(C(=O)F)C(=O)C(F)(F)F,O=C=C(C(=O)F)C(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_72094fd6d1fd881cc49d priority_score=0.735; completed quantum pilot results already ingested
qreq_b36f1fb5de668378,mol_nnrgelfcehgrqe-plngdyqasa-n,[C-]#[N+]C(C#N)=C(OC)C(F)(F)F,[C-]#[N+]/C(C#N)=C(\OC)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_65591a4a1409628b1819 priority_score=0.735; completed quantum pilot results already ingested
qreq_6d626d536a26c83b,mol_nnrgelfcehgrqe-snawjcmrsa-n,[C-]#[N+]C(C#N)=C(OC)C(F)(F)F,[C-]#[N+]/C(C#N)=C(/OC)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_9a31f4bb8864bdde33c5 priority_score=0.735; completed quantum pilot results already ingested
qreq_60280cab11c25ab1,mol_nzpptgrjpjnrfv-uhfffaoysa-n,N#CC(C#N)=C(O)C(F)(F)F,N#CC(C#N)=C(O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4dcea3e92c10f8e51acb priority_score=0.735; completed quantum pilot results already ingested
qreq_f78f81d49f32fd17,mol_oqenphiweniehz-iwqzzhsrsa-n,N#CC=C(N)C(F)(F)C(F)(F)F,N#C/C=C(\N)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_108090a06f6a0dd66815 priority_score=0.735; completed quantum pilot results already ingested
qreq_c424ce3d3a2d3c3a,mol_ponkggzsydohey-uhfffaoysa-n,N#CC(C#N)=C(O)C(F)(F)Cl,N#CC(C#N)=C(O)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_54e393626b7ccb351cfc priority_score=0.735; completed quantum pilot results already ingested
qreq_d08e835e4ca43682,mol_sftopbvcfmlfhx-uhfffaoysa-n,N#CC(C#N)=C(N)C(F)(F)F,N#CC(C#N)=C(N)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0bf0c3cdabf65cc7c6a8 priority_score=0.735; completed quantum pilot results already ingested
qreq_0fcd4c8ffbb416a4,mol_xbnoljyrgnxaah-uhfffaoysa-n,O=C(OF)C(F)=C(F)C(=O)OF,O=C(OF)C(F)=C(F)C(=O)OF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_3fa29f3a13c2b69cbdbe priority_score=0.735; completed quantum pilot results already ingested
qreq_d27d2d7668ef0505,mol_xchcmabvejhujz-uhfffaoysa-n,N#CC(C#N)=C(N)C(Cl)(Cl)Cl,N#CC(C#N)=C(N)C(Cl)(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_2403cf8e15e542626e71 priority_score=0.735; completed quantum pilot results already ingested
qreq_b6153135ffd76123,mol_bpfgtasxcysgkm-uhfffaoysa-n,C=CC(=O)OC(=O)C(F)=C(F)F,C=CC(=O)OC(=O)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4dc6cd15b791f24d4faa priority_score=0.734667; completed quantum pilot results already ingested
qreq_23018bd63b5fba23,mol_gcboelzmwplotb-uhfffaoysa-n,C=CC(=O)OC(OF)(OF)OF,C=CC(=O)OC(OF)(OF)OF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0f57d8d5d3648cc02592 priority_score=0.734667; completed quantum pilot results already ingested
qreq_f41d9607a9116c25,mol_itqoszvfhbskjb-uhfffaoysa-n,C=C(OC(=O)C(F)(F)F)C(=O)O,C=C(OC(=O)C(F)(F)F)C(=O)O,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4abce67fd59c9b0f696c priority_score=0.734667; completed quantum pilot results already ingested
qreq_3f42e18adaa7952c,mol_mdhjkmacficgqd-uhfffaoysa-n,N#CC(=CS(=O)(=O)Cl)S(=O)(=O)Cl,N#CC(=CS(=O)(=O)Cl)S(=O)(=O)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ed14bb8c327e2501405f priority_score=0.734667; completed quantum pilot results already ingested
qreq_2b302cb948f12efa,mol_ouuuepqngygjit-uhfffaoysa-n,[C-]#[N+]C(C#N)=C(Cl)C(F)(F)F,[C-]#[N+]C(C#N)=C(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a91aaf3dc2bc5eea9413 priority_score=0.734667; completed quantum pilot results already ingested
qreq_61a4bd36a49e1a8e,mol_pcdxdwjbpirvfn-uhfffaoysa-n,C=C=CC(=O)OC(=O)C(F)(F)F,C=C=CC(=O)OC(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ff8cbb63bb4de37f5d0a priority_score=0.734667; completed quantum pilot results already ingested
qreq_f124a4778f87805d,mol_pkzkcowmzwzvre-uhfffaoysa-n,O=C(O)C=COC(=O)C(F)(F)F,O=C(O)C=COC(=O)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_782293b38f05ec22cf29 priority_score=0.734667; completed quantum pilot results already ingested
qreq_88fd92ebc2a1c5c9,mol_qnapmsuvtjudlw-uhfffaoysa-n,N#CC(C#N)=C(Cl)C(F)(F)Cl,N#CC(C#N)=C(Cl)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_88dadfbf4ee56efe5e39 priority_score=0.734667; completed quantum pilot results already ingested
qreq_2cd8aedd37a723d6,mol_sryzemitqfwdsp-uhfffaoysa-n,COC(=O)C(=C=O)C(Cl)=C(Cl)Cl,COC(=O)C(=C=O)C(Cl)=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0b14b6b37f56a53a2f86 priority_score=0.734667; completed quantum pilot results already ingested
qreq_1770ce8396effd31,mol_whmhtohpgyqvrz-onegzznksa-n,ClC#CC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,ClC#C/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5d4b7a9313075e9706e7 priority_score=0.734667; completed quantum pilot results already ingested
qreq_47e138a86460a835,mol_ynnsljmjvzmjpg-uhfffaoysa-n,N#CC(C#N)=C(Cl)C(F)(F)F,N#CC(C#N)=C(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_e63b2ff571b924c000a1 priority_score=0.734667; completed quantum pilot results already ingested
qreq_654f260bf6faa5ed,mol_adloyhstvbznlc-uhfffaoysa-n,CC(F)(C(F)=C(F)F)C(F)(F)F,CC(F)(C(F)=C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_03685e9d0b1b9b2951a2 priority_score=0.734333; completed quantum pilot results already ingested
qreq_81b87907e450369f,mol_cuhkwcyrbduzfu-iwqzzhsrsa-n,FC(=CCCl)C(F)(F)C(F)(F)Cl,F/C(=C\CCl)C(F)(F)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_afde0f7a6491a70742b8 priority_score=0.734333; completed quantum pilot results already ingested
qreq_2032a556f19fc80c,mol_dhwyievmqkvxit-iwqzzhsrsa-n,FC(F)(F)CC(Cl)=CC(Cl)(Cl)Cl,FC(F)(F)C/C(Cl)=C/C(Cl)(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ad94c464a7d4ea422d18 priority_score=0.734333; completed quantum pilot results already ingested
qreq_9003475c38ae44e5,mol_fhksbnvlmzmyci-owojbtedsa-n,FC=CC(C(F)(F)F)C(F)(F)F,F/C=C/C(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_afd2723d776a75696320 priority_score=0.734333; completed quantum pilot results already ingested
qreq_3f0157c85414a85d,mol_fxyqagglnwgfdb-uhfffaoysa-n,FC(=CC(F)C(F)F)C(F)(F)Cl,FC(=CC(F)C(F)F)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_005f3f937ced38a7cd04 priority_score=0.734333; completed quantum pilot results already ingested
qreq_77cc9bce430dbd53,mol_gnbpixraiatwon-iwqzzhsrsa-n,FCC(=CC(F)(F)F)C(F)(F)F,FC/C(=C/C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a9697335d19056a1688a priority_score=0.734333; completed quantum pilot results already ingested
qreq_c115c2fa81c48799,mol_gxecjjjfswraii-ihwypqmzsa-n,FC=C(CC(F)(F)F)C(F)(F)F,F/C=C(/CC(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4bfc6b372e240f8226d6 priority_score=0.734333; completed quantum pilot results already ingested
qreq_14792161a6c4750e,mol_hvnspclxzvlnbm-owojbtedsa-n,FC(F)(F)C(C=CBr)C(F)(F)F,FC(F)(F)C(/C=C/Br)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ebc876aaaf6f7f1fd9f7 priority_score=0.734333; completed quantum pilot results already ingested
qreq_285d39bf9fd881bb,mol_jbyvvefbyydzim-ihwypqmzsa-n,CC(=C(F)C(F)(F)F)C(F)(F)F,C/C(=C(/F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_1c625d9e0fb16098f668 priority_score=0.734333; completed quantum pilot results already ingested
qreq_5d91466b50061e5e,mol_jbyvvefbyydzim-nscuhmnnsa-n,CC(=C(F)C(F)(F)F)C(F)(F)F,C/C(=C(\F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_8c7e1ef738570af7d42a priority_score=0.734333; completed quantum pilot results already ingested
qreq_c65d7ffb500e1827,mol_kfivwfvggtyzch-iwqzzhsrsa-n,FC(=CCC(F)(F)F)C(F)(F)F,F/C(=C\CC(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5a34f8933c03fa4ee1ad priority_score=0.734333; completed quantum pilot results already ingested
qreq_683873365b865bbf,mol_lionwnwkpscvnn-uhfffaoysa-n,CC(F)(Cl)C(F)=C(F)C(F)(F)F,CC(F)(Cl)C(F)=C(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d63fb6a8f485fdc1201c priority_score=0.734333; completed quantum pilot results already ingested
qreq_4923ec090513353a,mol_lldhmartuvpvcf-hnquoiggsa-n,FC(=CC(F)(F)F)CC(F)(F)F,F/C(=C/C(F)(F)F)CC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_544054234ea32634402e priority_score=0.734333; completed quantum pilot results already ingested
qreq_4c9a2c367d266dff,mol_lldhmartuvpvcf-iwqzzhsrsa-n,FC(=CC(F)(F)F)CC(F)(F)F,F/C(=C\C(F)(F)F)CC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_023fe99baa743c7f764b priority_score=0.734333; completed quantum pilot results already ingested
qreq_90ad9b1e95b88023,mol_llylxtznyyedjg-nscuhmnnsa-n,CC(F)(F)C(F)=C(F)C(F)(F)F,CC(F)(F)/C(F)=C(\F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4c9b478fa8cb25f84b1b priority_score=0.734333; completed quantum pilot results already ingested
qreq_9e5be633b09ba1c6,mol_lvsnwrutyxjaoc-uhfffaoysa-n,C=CC(F)(C(F)(F)F)C(F)(F)Cl,C=CC(F)(C(F)(F)F)C(F)(F)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_69b0f773b32f10a0fa10 priority_score=0.734333; completed quantum pilot results already ingested
qreq_08b8fb48ddf73c94,mol_lzgfefivjasork-uhfffaoysa-n,CC(F)(Cl)C(=C(F)F)C(F)(F)F,CC(F)(Cl)C(=C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5bb2e1dd6ba9332c23c5 priority_score=0.734333; completed quantum pilot results already ingested
qreq_2551da19a1a4fc71,mol_mgoaptrcoonkrs-iwqzzhsrsa-n,FC(F)(F)C=C(Cl)CC(F)(F)F,FC(F)(F)/C=C(\Cl)CC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_65d02ed9ba965b252fb0 priority_score=0.734333; completed quantum pilot results already ingested
qreq_ed80c4095fda4cd7,mol_mhjzhxvhlwfnlj-uhfffaoysa-n,O=C(OC(Cl)=CCl)OC(Cl)=CCl,O=C(OC(Cl)=CCl)OC(Cl)=CCl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_9b54384843c4e6443b2d priority_score=0.734333; completed quantum pilot results already ingested
qreq_9647fb5a672e6694,mol_mmonzlrzoniqtn-uhfffaoysa-n,FC(F)C(F)C(Cl)=CC(F)(F)F,FC(F)C(F)C(Cl)=CC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4f5bebfc449748350196 priority_score=0.734333; completed quantum pilot results already ingested
qreq_2963a5dcc08f82cb,mol_nkfwxwimbbqiph-uhfffaoysa-n,C=CC(F)(F)C(F)(Cl)C(F)(F)F,C=CC(F)(F)C(F)(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4a1eb4400b8aee72a887 priority_score=0.734333; completed quantum pilot results already ingested
qreq_292bb420ea80b0a1,mol_nyalxwaenksees-uhfffaoysa-n,N#CC=CC(F)(F)C(F)(F)F,N#CC=CC(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_66d2e27b9f40ea5bc50a priority_score=0.734333; completed quantum pilot results already ingested
qreq_283e2a645d043686,mol_orudjshlmhttqm-ihwypqmzsa-n,CC(=C(F)Cl)C(F)(F)C(F)(F)F,C/C(=C(/F)Cl)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_bd1316194ad156a5f55f priority_score=0.734333; completed quantum pilot results already ingested
qreq_2d7f6619627beec9,mol_pstywykxzaomsu-uhfffaoysa-n,C=CC(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,C=CC(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c71fca2a0f1cf6e9f7f2 priority_score=0.734333; completed quantum pilot results already ingested
qreq_de11a6720f087747,mol_pvmmrlvrqiptjs-uhfffaoysa-n,FC(F)=CC(C(F)F)C(F)(F)F,FC(F)=CC(C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_fdae5c8cd99c00435729 priority_score=0.734333; completed quantum pilot results already ingested
qreq_4e7aebde166dab6d,mol_qfmkztbepnuved-owojbtedsa-n,FC(F)(F)C(C=CCl)C(F)(F)F,FC(F)(F)C(/C=C/Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c7ce7748ecfd28849c0e priority_score=0.734333; completed quantum pilot results already ingested
qreq_fe8615da0f7188be,mol_qzckbtdqsjqykl-owojbtedsa-n,FC(F)C(F)(F)C=CC(F)(F)F,FC(F)C(F)(F)/C=C/C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_5dd1fb18d3c950c48109 priority_score=0.734333; completed quantum pilot results already ingested
qreq_768c360c35f457a1,mol_ugrqyloibdtkjm-uhfffaoysa-n,O=C(OC(F)=CF)OC(F)=CF,O=C(OC(F)=CF)OC(F)=CF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d411333a7eeef942aad7 priority_score=0.734333; completed quantum pilot results already ingested
qreq_6c95efadf8d9c72e,mol_vppyvkqapzkvcy-ihwypqmzsa-n,CC(=C(Cl)C(F)(F)F)C(F)(F)F,C/C(=C(/Cl)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_dfb73d16c7925ab50d1a priority_score=0.734333; completed quantum pilot results already ingested
qreq_1288a210367850b4,mol_vppyvkqapzkvcy-nscuhmnnsa-n,CC(=C(Cl)C(F)(F)F)C(F)(F)F,C/C(=C(\Cl)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_19ddfa1fbccf966f5bf8 priority_score=0.734333; completed quantum pilot results already ingested
qreq_04a5876425591557,mol_wkmfziwyrchpax-uhfffaoysa-n,FC(=CC(F)C(F)F)C(F)(F)F,FC(=CC(F)C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f64adb6df297f82c81bd priority_score=0.734333; completed quantum pilot results already ingested
qreq_fccb6a7f4f89f778,mol_wozckuroqaozjb-uhfffaoysa-n,C=C(C(F)C(F)(F)F)C(F)(F)F,C=C(C(F)C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_606a91e2ee447d77e953 priority_score=0.734333; completed quantum pilot results already ingested
qreq_d087ad7043d0628a,mol_wqunuowtsapyrq-uhfffaoysa-n,FC(F)=C(F)C(F)C(F)C(F)F,FC(F)=C(F)C(F)C(F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_ebe999074c502f07619e priority_score=0.734333; completed quantum pilot results already ingested
qreq_bb1087d0b105525d,mol_wurqggxlgjcxfs-uhfffaoysa-n,C=C(F)C(F)(C(F)F)C(F)(F)F,C=C(F)C(F)(C(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_eb2779087da27c4fec66 priority_score=0.734333; completed quantum pilot results already ingested
qreq_8898fe30b2a8e700,mol_wzlgredmecuxev-uhfffaoysa-n,CC(=C(F)F)C(F)(Cl)C(F)(F)F,CC(=C(F)F)C(F)(Cl)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_4f4b0409d34d96adfc49 priority_score=0.734333; completed quantum pilot results already ingested
qreq_e7ee8bc3f1d5b7be,mol_xkcxegnmeibgqs-uhfffaoysa-n,C=C(Cl)C(F)C(F)(F)C(F)(F)F,C=C(Cl)C(F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_b9337fd8e25234389ff8 priority_score=0.734333; completed quantum pilot results already ingested
qreq_9ab40325cea83728,mol_xsrnljojwudlrk-uhfffaoysa-n,FC(F)=C(F)C(F)CC(F)(F)F,FC(F)=C(F)C(F)CC(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_a69758103274b6025abf priority_score=0.734333; completed quantum pilot results already ingested
qreq_4f4a2d6548725f56,mol_ykcsdxorpstwar-uhfffaoysa-n,C=CC(F)(C(F)(F)F)C(F)(F)Br,C=CC(F)(C(F)(F)F)C(F)(F)Br,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f0d7b2b5bc373cbd8325 priority_score=0.734333; completed quantum pilot results already ingested
qreq_029258afc2a81bcd,mol_ysxhvejecdhoif-nscuhmnnsa-n,CC(F)=C(F)C(F)(F)C(F)(F)F,C/C(F)=C(\F)C(F)(F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_141e0d2b1629d3f3f752 priority_score=0.734333; completed quantum pilot results already ingested
qreq_4796054484cf1c13,mol_awbntqsbpxuqqt-uhfffaoysa-n,NC(=O)C(F)(F)OC(F)=C(F)F,NC(=O)C(F)(F)OC(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_0b664be42d002900d993 priority_score=0.734; completed quantum pilot results already ingested
qreq_390745af5e4afddf,mol_awjvuhnuilkods-uhfffaoysa-n,O=C(F)C=CC(F)(F)S(=O)(=O)O,O=C(F)C=CC(F)(F)S(=O)(=O)O,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_f44f9e21c81a5e243283 priority_score=0.734; completed quantum pilot results already ingested
qreq_47913387102aa8e8,mol_cuuguqirxqeygo-uhfffaoysa-n,CC(F)(F)C(F)(F)C(F)=CF,CC(F)(F)C(F)(F)C(F)=CF,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_d4fc2c476ef44e502a04 priority_score=0.734; completed quantum pilot results already ingested
qreq_775d4a060122d5ee,mol_dahxgfumkwjdto-uhfffaoysa-n,FC(F)C=C(C(F)F)C(F)F,FC(F)C=C(C(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_63b57934029caa8c83bd priority_score=0.734; completed quantum pilot results already ingested
qreq_24e1454196490e41,mol_fvugyacznwkbni-uhfffaoysa-n,C=CC(C(F)(F)F)C(F)(F)F,C=CC(C(F)(F)F)C(F)(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_62fceb7c05c87472ed7e priority_score=0.734; completed quantum pilot results already ingested
qreq_a08a41e18354937c,mol_gaozksoksccjcz-uhfffaoysa-n,FCC(F)=C(C(F)F)C(F)F,FCC(F)=C(C(F)F)C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_c2aa95960f59cd3a889f priority_score=0.734; completed quantum pilot results already ingested
qreq_db818b9ed39950ef,mol_haszsrrxvubjkn-uhfffaoysa-n,FCC(F)(CF)C(F)=C(F)F,FCC(F)(CF)C(F)=C(F)F,xtb,semiempirical,GFN2-xTB,,gas_phase,completed,run_quantum,request only; build never fabricates quantum results; selected from active_learning_queue queue_entry_id=alq_894e57d635daaf9b19b9 priority_score=0.734; completed quantum pilot results already ingested
