queue_entry_id,mol_id,campaign_id,model_version,acquisition_strategy,priority_score,uncertainty_score,novelty_score,feasibility_score,hard_constraint_status,recommended_next_action,payload_json,status,created_at,updated_at,expires_at,notes
alq_4a7b90ec8387f4fa2fb2,mol_sajmzyczkvxkor-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.5,0.84,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.84, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_153641311""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_77c72257072e8d7dc041,mol_syaaqcakobyurj-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.5,0.84,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.84, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_548527""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_346ef3bfe7851771d01f,mol_tvtfxvnpcyiqin-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.55,0.773333,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7733333333333333, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_97109513""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_dfc6c27deb9c8eb3c5eb,mol_udwasucjikkbls-nscuhmnnsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.55,0.773333,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7733333333333333, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_3036632""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_6f2c805dc6cba20630a7,mol_uemqcnczsmerbx-qefwfiixsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.55,0.773333,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7733333333333333, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_102247560""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_89a7b1f4f9a54218f719,mol_ugunoiusznwlel-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.5,0.84,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.84, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_73846686""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_12ae53bb4ee1b68b014d,mol_vecfveamwuhppr-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.55,0.773333,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7733333333333333, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_162612188""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_2b732b2585f4029d1086,mol_vecfveamwuhppr-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.55,0.773333,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7733333333333333, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_23234726""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_352c8c9a7103e4d7ebe3,mol_vhcuqireelbbev-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.5,0.84,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.84, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_162612826""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_dbd831896428b052a151,mol_vtpgbqssuoiffk-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.5,0.84,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.84, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_155665001""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_723ffde33b03a68a8a20,mol_xhuotiatxjqsiq-ccagozqpsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.55,0.773333,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7733333333333333, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_89523114""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_ab3029bad634703a6f43,mol_ynlxkadmhjzwgw-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.5,0.84,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.84, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_154286018""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_1fed0ce929c7e10ccce4,mol_zwypxhkvjzvbnp-ihwypqmzsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.726,1.0,0.55,0.773333,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7733333333333333, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_10659981""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_118ebc78feed633604f7,mol_aaxqtntzmacldp-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_11962025""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_5ace37f4e420db02eda6,mol_aaxqtntzmacldp-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_177865775""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_cb437f56517c02acc1e2,mol_afcxfgdjeownrn-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_174747833""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_75403828505636eb536d,mol_azhfeijrvkircm-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_166985438""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_7dcde124a22cc1b42bc6,mol_bhckutpbwzmsiv-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_137441810""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_f88712e261bc17f4f160,mol_blnwtwdbknpddj-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_12543094""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_b7c4faaf636b14188e62,mol_blnwtwdbknpddj-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_87370818""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_ecd379d596d906d216f2,mol_bvezegrejmqpdk-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_153919316""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_2664bfc23043b22113ea,mol_cahzhqcsuxsude-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_53710760""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_38ad5fd35c3bb45d9925,mol_cmaiqztxlppaad-owojbtedsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_146381822""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_5b74c4ebb8138dc9c74f,mol_cmaiqztxlppaad-uphrsurjsa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.55,0.771111,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.7711111111111111, ""novelty"": 0.55, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_146381608""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_60a388c9740601e5625f,mol_codgfkcodmrwhw-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_131877116""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_7a93ec5fcd898fe21fb1,mol_cqphewahqjqcrx-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_14816568""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
alq_ecbe0fc4558c259726a9,mol_cxlpwvyjlcvaiu-uhfffaoysa-n,v1_6_deterministic_gap_queue,v1.6.3-draft,expected_improvement,0.725667,1.0,0.5,0.837778,passed,run_quantum,"{""coverage_tier"": ""D"", ""missing_properties"": [""ashrae_safety"", ""boiling_point_c"", ""cop_standard_cycle"", ""critical_pressure_mpa"", ""critical_temp_c"", ""gwp_100yr"", ""odp"", ""thermal_conductivity_liquid_wmk"", ""toxicity_class"", ""viscosity_liquid_pas""], ""queue_scope"": ""tier_d_candidate"", ""r_number"": """", ""score_components"": {""coverage_gap"": 1.0, ""feasibility"": 0.8377777777777777, ""novelty"": 0.5, ""performance"": 0.5, ""uncertainty"": 1.0}, ""score_weights"": {""coverage_gap"": 0.1, ""feasibility"": 0.15, ""novelty"": 0.2, ""performance"": 0.3, ""uncertainty"": 0.25}, ""seed_id"": ""tierd_pubchem_102247530""}",completed,,,,deterministic active-learning queue; does not mutate recommendations or model_ready; completed from quantum pilot results
