name,property_code,property_name_candidate,value,value_num,unit,source_sheet,match_status,next_action,notes
P-Chlorobenzotrifluoride,Pc_MPa,critical_pressure_mpa,3.01,3.01,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
1-Penten-3-Yne,Tb_K,boiling_point_c,59.5,59.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
P-Chlorotoluene,Pc_MPa,critical_pressure_mpa,3.91,3.91,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
1-Pentene,Tb_K,boiling_point_c,29.9,29.900000000000034,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Pentachloroethane,Pc_MPa,critical_pressure_mpa,3.68,3.68,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,2,3,4-Trimethyl-",Tb_K,boiling_point_c,108,108.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Pentafluorodimethyl Ether,Pc_MPa,critical_pressure_mpa,3.358,3.358,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,2,3-Dimethyl-",Tb_K,boiling_point_c,84.3,84.30000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
N-Methylpyrrole,Tc_K,critical_temp_c,336.85,336.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,2,4-Dimethyl-",Tb_K,boiling_point_c,81.6,81.60000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Pentane,Dodecafluoro-",Pc_MPa,critical_pressure_mpa,2.0393293,2.0393293,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,2-Ethyl-3-Methyl-",Tb_K,boiling_point_c,112.5,112.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Pentene,2,4,4-Trimethyl-",Pc_MPa,critical_pressure_mpa,2.629,2.629,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,3,3-Dimethyl-",Tb_K,boiling_point_c,77.5,77.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Perfluoroisopropyl Methyl Ether,Pc_MPa,critical_pressure_mpa,2.553,2.553,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,3,4-Dimethyl-",Tb_K,boiling_point_c,80.8,80.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
N-Propylcyclopentane,Tc_K,critical_temp_c,322.85,322.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
PERFLUOROPROPANAL,Pc_MPa,critical_pressure_mpa,3.33533,3.33533,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,3-Ethyl-2-Methyl-",Tb_K,boiling_point_c,109.5,109.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
O-Chlorotoluene,Tc_K,critical_temp_c,382.85,382.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Perfluoropropyl Methyl Ether,Pc_MPa,critical_pressure_mpa,2.477,2.477,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,3-Ethyl-3-Methyl-",Tb_K,boiling_point_c,112,112.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Phenol,Pentafluoro-",Pc_MPa,critical_pressure_mpa,3.8,3.8,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,3-Ethyl-4-Methyl-",Tb_K,boiling_point_c,107.5,107.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Phenyl-Mercaptan,Pc_MPa,critical_pressure_mpa,4.739,4.739,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,4,4-Dimethyl-",Tb_K,boiling_point_c,72.5,72.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentene,5-Chloro-",Tb_K,boiling_point_c,105,105.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
P-Chlorobenzotrifluoride,Tc_K,critical_temp_c,327.85,327.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Propane, 1-Chloro-",Pc_MPa,critical_pressure_mpa,4.58,4.58,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
1-Pentyne,Tb_K,boiling_point_c,40.1,40.10000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
P-Chlorotoluene,Tc_K,critical_temp_c,386.85,386.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Propane, 2-Chloro-",Pc_MPa,critical_pressure_mpa,4.539,4.539,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentyne,3,3-Dimethyl-",Tb_K,boiling_point_c,70,70.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Pentachloroethane,Tc_K,critical_temp_c,391.85,391.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Propane, 2-Chloro-2-Methyl-",Pc_MPa,critical_pressure_mpa,3.899,3.899,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentyne,3-Methyl-",Tb_K,boiling_point_c,57.7,57.700000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Pentafluorodimethyl Ether,Tc_K,critical_temp_c,81.34,81.34000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"PROPANE,-1,1,1,3-TETRAFLUORO-",Pc_MPa,critical_pressure_mpa,3.86872,3.86872,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentyne,4,4-Dimethyl-",Tb_K,boiling_point_c,76.1,76.10000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"PROPANE,-1,1,3,3-TETRAFLUORO-",Pc_MPa,critical_pressure_mpa,3.58564,3.58564,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Pentyne,4-Methyl-",Tb_K,boiling_point_c,61.2,61.200000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Pentane,3-Chloro-3-Methyl-",Tc_K,critical_temp_c,254.85,254.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Propargyl-Chloride,Pc_MPa,critical_pressure_mpa,5.3,5.3,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propanol, 3,3,3-trifluoro-bis-2,2-(trifluoromethyl)-",Tb_K,boiling_point_c,132.2,132.20000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Pentane,Dodecafluoro-",Tc_K,critical_temp_c,148.75,148.75,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"PROPENE,-1,1-DIFLUORO-",Pc_MPa,critical_pressure_mpa,4.22205,4.22205,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propanol,2,2,3,3-Tetrafluoro-",Tb_K,boiling_point_c,109.5,109.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Pentene,2,4,4-Trimethyl-",Tc_K,critical_temp_c,279.85,279.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
propylcyclohexane,Pc_MPa,critical_pressure_mpa,2.83839,2.83839,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1,1,2-Trichloro-",Tb_K,boiling_point_c,118,118.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Perfluoroisopropyl Methyl Ether,Tc_K,critical_temp_c,160.15,160.15000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1,1,3-Trichloro-2-Methyl-",Tb_K,boiling_point_c,156,156.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
PERFLUOROPROPANAL,Tc_K,critical_temp_c,128.85,128.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1,1-Dichloro-2-Fluoro-",Tb_K,boiling_point_c,78,78.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Perfluoropropyl Methyl Ether,Tc_K,critical_temp_c,164.55,164.55,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Pyrrole,Pc_MPa,critical_pressure_mpa,6.529,6.529,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1,2,3,3-Tetrachloro-",Tb_K,boiling_point_c,162,162.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Phenol,Pentafluoro-",Tc_K,critical_temp_c,335.85,335.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Styrene,Pc_MPa,critical_pressure_mpa,3.84,3.84,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1,2.Dichloro-,(Z)-",Tb_K,boiling_point_c,93,93.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Phenyl-Mercaptan,Tc_K,critical_temp_c,415.85,415.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
TERT-AMYL-FLUORIDE,Pc_MPa,critical_pressure_mpa,3.36454,3.36454,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1,2-Dichloro-,(E)-",Tb_K,boiling_point_c,77,77.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Tert-BUTYL-MERCAPTAN,Pc_MPa,critical_pressure_mpa,4.059,4.059,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1-Chloro-,(E)-",Tb_K,boiling_point_c,35.5,35.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Propane, 1-Chloro-",Tc_K,critical_temp_c,230,230.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,1-Chloro-,(Z)-",Tb_K,boiling_point_c,35.5,35.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Propane, 2-Chloro-",Tc_K,critical_temp_c,215.85,215.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Tetrahydrofuran,Pc_MPa,critical_pressure_mpa,5.189,5.189,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-PROPENE,-1-FLUORO-",Tb_K,boiling_point_c,-25.89,-25.889999999999986,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Propane, 2-Chloro-2-Methyl-",Tc_K,critical_temp_c,233.85,233.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,2-Fluoro-",Tb_K,boiling_point_c,-24,-23.99999999999997,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"PROPANE,-1,1,1,3-TETRAFLUORO-",Tc_K,critical_temp_c,155.85,155.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,3,3,3-Trichloro-2-Methyl-",Tb_K,boiling_point_c,133,133.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"PROPANE,-1,1,3,3-TETRAFLUORO-",Tc_K,critical_temp_c,161.85,161.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,3,3,3-Trifluoro-",Tb_K,boiling_point_c,-17,-17.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Propane,1,2-Dichloro-1,1,2,3,3,3-Hexafluoro-",Tc_K,critical_temp_c,172.85,172.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,2-DIMETHYLCYCLOHEXANE",Pc_MPa,critical_pressure_mpa,2.938,2.938,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,3,3-Dichloro-",Tb_K,boiling_point_c,84.4,84.40000000000003,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"PROPENE,-1,1-DIFLUORO-",Tc_K,critical_temp_c,108.85,108.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,2-DIMETHYLCYCLOPENTANE",Pc_MPa,critical_pressure_mpa,3.445,3.445,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,3-Bromo-3,3-Difluoro-",Tb_K,boiling_point_c,42,42.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
propylcyclohexane,Tc_K,critical_temp_c,350.66,350.65999999999997,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,3-Chloro-2-Methyl-",Tb_K,boiling_point_c,71.5,71.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,3-DIMETHYLCYCLOHEXANE",Pc_MPa,critical_pressure_mpa,2.938,2.938,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-Propene,3-Fluoro-",Tb_K,boiling_point_c,-3,-3.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,3-DIMETHYLCYCLOPENTANE",Pc_MPa,critical_pressure_mpa,3.444,3.444,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"1-PROPYNE,-3-FLUORO-",Tb_K,boiling_point_c,-1.54,-1.5399999999999636,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Pyrrole,Tc_K,critical_temp_c,366.6,366.6,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,3-PENTADIENE",Pc_MPa,critical_pressure_mpa,3.74,3.74,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
2-(Chloromethyl)-3-Chloro-1-Propene,Tb_K,boiling_point_c,138,138.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Styrene,Tc_K,critical_temp_c,362.85,362.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,4-DIMETHYLCYCLOHEXANE",Pc_MPa,critical_pressure_mpa,2.938,2.938,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2-(Difluoromethoxy)-1,1,1-trifluoroethane",Tb_K,boiling_point_c,29.24,29.24000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
TERT-AMYL-FLUORIDE,Tc_K,critical_temp_c,169.85,169.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-2-HEPTENE,Pc_MPa,critical_pressure_mpa,2.849,2.849,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2,2-Trifluoroethyl Methyl Ether",Tb_K,boiling_point_c,30,30.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Tert-BUTYL-MERCAPTAN,Tc_K,critical_temp_c,256.85,256.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-2-OCTENE,Pc_MPa,critical_pressure_mpa,2.58,2.58,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2,3,3,3-Pentafluoropropyl methyl ether",Tb_K,boiling_point_c,48.41,48.410000000000025,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-3-HEPTENE,Pc_MPa,critical_pressure_mpa,2.849,2.849,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2,3-Trimethylbutane",Tb_K,boiling_point_c,80.8,80.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Tetrahydrofuran,Tc_K,critical_temp_c,267,267.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-3-HEXENE,Pc_MPa,critical_pressure_mpa,3.17,3.17,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2,3-Trimethylpentane",Tb_K,boiling_point_c,110,110.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-3-OCTENE,Pc_MPa,critical_pressure_mpa,2.58,2.58,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-4-OCTENE,Pc_MPa,critical_pressure_mpa,2.58,2.58,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2,4-Trimethylpentane",Tb_K,boiling_point_c,99.2,99.20000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2-Dichloro-1,1,1,3,3-Pentafluoropropane",Tb_K,boiling_point_c,43.8,43.80000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,2-DIMETHYLCYCLOHEXANE",Tc_K,critical_temp_c,323,323.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2-Dichloro-1,1,1,3-Tetrafluoropropane",Tb_K,boiling_point_c,59.3,59.30000000000001,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,2-DIMETHYLCYCLOPENTANE",Tc_K,critical_temp_c,280,280.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trifluoromethyl 1,1,2,2-Tetrafluoroethyl Ether",Pc_MPa,critical_pressure_mpa,2.64,2.64,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2-Dichloro-1,1,3,3-Tetrafluoropropane",Tb_K,boiling_point_c,57.2,57.200000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trifluoromethyl 1,2,2,2-Tetrafluoroethyl Ether",Pc_MPa,critical_pressure_mpa,2.621,2.621,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2-Difluorobutane",Tb_K,boiling_point_c,30.85,30.850000000000023,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,3-DIMETHYLCYCLOHEXANE",Tc_K,critical_temp_c,324.85,324.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trifluoropropane,Pc_MPa,critical_pressure_mpa,3.45,3.45,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2-Difluoroethanol",Tb_K,boiling_point_c,95.5,95.5,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,3-DIMETHYLCYCLOPENTANE",Tc_K,critical_temp_c,279.85,279.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
TRIMETHYLAMINE,Pc_MPa,critical_pressure_mpa,4.07,4.07,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2-Dimethylbutane",Tb_K,boiling_point_c,49.7,49.700000000000045,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,3-PENTADIENE",Tc_K,critical_temp_c,226.85,226.85000000000002,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
TRIMETHYL-SILANE,Pc_MPa,critical_pressure_mpa,3.19,3.19,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"2,2-Dimethylpentane",Tb_K,boiling_point_c,79.2,79.20000000000005,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
"Trans-1,4-DIMETHYLCYCLOHEXANE",Tc_K,critical_temp_c,317,317.0,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
trimethyl-trimethylsilyloxysilane,Pc_MPa,critical_pressure_mpa,1.925,1.925,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-2-HEPTENE,Tc_K,critical_temp_c,269.85,269.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
Trans-2-OCTENE,Tc_K,critical_temp_c,303.85,303.85,degC,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
VINYL-BROMIDE,Pc_MPa,critical_pressure_mpa,7.18,7.18,MPa,2-热物性参考,unmatched_name_only,resolve_structure_or_external_id_before_seed_catalog,thermo reference workbook-only name staged for later identity resolution
