seed_id,r_number,family,query_name,pubchem_query_type,nist_query,nist_query_type,coolprop_fluid,priority_tier,selection_role,coverage_tier,source_bundle,coolprop_support_expected,regulatory_priority,entity_scope,model_inclusion,notes
tierd_excel202603_name_422_49_1,,HCFC,422-49-1,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222ca"
tierd_excel202603_name_431_82_3,,HCFC,431-82-3,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222da"
tierd_excel202603_name_431_80_1,,HCFC,431-80-1,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222db"
tierd_excel202603_name_146254_25_3,,HCFC,146254-25-3,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-222ea"
tierd_excel202603_name_134237_37_9,,HCFC,134237-37-9,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-223aa"
tierd_excel202603_name_144909_54_6,,HCFC,144909-54-6,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-223ab"
tierd_excel202603_name_422_29_7,,HCFC,422-29-7,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-223ac"
tierd_excel202603_name_422_41_3,,HCFC,422-41-3,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-223ba"
tierd_excel202603_name_145599_91_3,,HCFC,145599-91-3,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-223bb"
tierd_excel202603_name_147728_32_3,,HCFC,147728-32-3,name,,name,,4,inventory,D,excel_202603_structured,no,low,candidate,no,"generated from 制冷剂数据库202603.xlsx structured sheets=1-1-NIST热物性实验数据-Aspen,1-2-NIST热物性实验数据-蒸发潜热,1-ODS八维数据库,2-GWP和ODP; primary_name=HCFC-223bc"
