seed_id,r_number,family,query_name,pubchem_query_type,nist_query,nist_query_type,coolprop_fluid,priority_tier,selection_role,coverage_tier,source_bundle,coolprop_support_expected,regulatory_priority,entity_scope,model_inclusion,notes
tierd_pubchem_68026,,HFO,68026,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 1-chloro-2-fluoroethene; existing_first_block_match=no
tierd_pubchem_75344,,HFO,75344,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 1-chloro-1-fluoroethene; existing_first_block_match=no
tierd_pubchem_101128081,,HFO,101128081,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101128081; existing_first_block_match=no
tierd_pubchem_101128083,,HFO,101128083,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101128083; existing_first_block_match=no
tierd_pubchem_101230277,,HFO,101230277,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101230277; existing_first_block_match=no
tierd_pubchem_101230278,,HFO,101230278,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101230278; existing_first_block_match=no
tierd_pubchem_101230276,,HFO,101230276,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101230276; existing_first_block_match=no
tierd_pubchem_11274964,,HFO,11274964,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 11274964; existing_first_block_match=no
tierd_pubchem_101128080,,HFO,101128080,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101128080; existing_first_block_match=no
tierd_pubchem_177418490,,HFO,177418490,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 177418490; existing_first_block_match=no
tierd_pubchem_177546336,,HFO,177546336,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 177546336; existing_first_block_match=no
tierd_pubchem_101128082,,HFO,101128082,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101128082; existing_first_block_match=no
tierd_pubchem_173442604,,HFO,173442604,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL11450000; existing_first_block_match=no
tierd_pubchem_142669876,,HFO,142669876,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL7478206; existing_first_block_match=no
tierd_pubchem_14448124,,HFO,14448124,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: Difluoropropadien-1-one; existing_first_block_match=no
tierd_pubchem_176534676,,HFO,176534676,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL31171416; existing_first_block_match=no
tierd_pubchem_53630817,,HFO,53630817,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 53630817; existing_first_block_match=no
tierd_pubchem_101169396,,HFO,101169396,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101169396; existing_first_block_match=no
tierd_pubchem_71324905,,HFO,71324905,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 89555-00-0; existing_first_block_match=no
tierd_pubchem_100956161,,HFO,100956161,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 100956161; existing_first_block_match=no
tierd_pubchem_10900,,HFO,10900,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: 1,2-Dichloroethylene; existing_first_block_match=no"
tierd_pubchem_6366,,HFO,6366,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: Vinylidene chloride; existing_first_block_match=no
tierd_pubchem_638186,,HFO,638186,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: TRANS-1,2-DICHLOROETHYLENE; existing_first_block_match=no"
tierd_pubchem_643833,,HFO,643833,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: CIS-1,2-DICHLOROETHYLENE; existing_first_block_match=no"
tierd_pubchem_174608982,,HFO,174608982,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL27801415; existing_first_block_match=no
tierd_pubchem_177717961,,HFO,177717961,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 177717961; existing_first_block_match=no
tierd_pubchem_101363391,,HFO,101363391,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101363391; existing_first_block_match=no
tierd_pubchem_71309954,,HFO,71309954,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: cis-1,2-Dichloroethylene-13C2, 99 atom % 13C, 97% (CP); existing_first_block_match=no"
tierd_pubchem_12211398,,HFO,12211398,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: 1,2-Dichloroethylene-d2 Cis/Trans Mix; existing_first_block_match=no"
tierd_pubchem_12211399,,HFO,12211399,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: 1,2-DICHLOROETHYLENE-D2; existing_first_block_match=no"
tierd_pubchem_12233278,,HFO,12233278,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 22280-73-5; existing_first_block_match=no
tierd_pubchem_129633076,,HFO,129633076,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: 15075-90-8; existing_first_block_match=no
tierd_pubchem_5369146,,HFO,5369146,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: 1-Chloro-1,2-difluoroethylene; existing_first_block_match=no"
tierd_pubchem_5463105,,HFO,5463105,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: (E)-1-chloro-1,2-difluoroethene; existing_first_block_match=no"
tierd_pubchem_9662,,HFO,9662,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: 1-chloro-1,2-difluoroethene; existing_first_block_match=no"
tierd_pubchem_131886403,,HFO,131886403,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 131886403; existing_first_block_match=no
tierd_pubchem_8301,,HFO,8301,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: TETRAFLUOROETHYLENE; existing_first_block_match=no
tierd_pubchem_12281036,,HFO,12281036,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CHLOROCYANOKETENE; existing_first_block_match=no
tierd_pubchem_11641,,HFO,11641,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: VINYL BROMIDE; existing_first_block_match=no
tierd_pubchem_129654187,,HFO,129654187,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: sulfinyl vinyl chloride; existing_first_block_match=no
tierd_pubchem_71308963,,HFO,71308963,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: Vinyl-13C2 Bromide, gas, 99 atom % 13C; existing_first_block_match=no"
tierd_pubchem_73827618,,HFO,73827618,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: dichloroketeneimine; existing_first_block_match=no
tierd_pubchem_16213622,,HFO,16213622,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: Vinyl-d3 bromide; existing_first_block_match=no
tierd_pubchem_102002400,,HFO,102002400,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 102002400; existing_first_block_match=no
tierd_pubchem_102303800,,HFO,102303800,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 102303800; existing_first_block_match=no
tierd_pubchem_101363392,,HFO,101363392,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 101363392; existing_first_block_match=no
tierd_pubchem_10931411,,HFO,10931411,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: Ethene, 1,1-dichloro-2-fluoro-; existing_first_block_match=no"
tierd_pubchem_21572609,,HFO,21572609,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: (E)-1,2-dichloro-1-fluoroethene; existing_first_block_match=no"
tierd_pubchem_5370463,,HFO,5370463,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: 1,2-Dichloro-1-fluoroethylene; existing_first_block_match=no"
tierd_pubchem_79005,,HFO,79005,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,"generated from PubChem bulk pool: 1,2-dichloro-1-fluoroethene; existing_first_block_match=no"
tierd_pubchem_6594,,HFO,6594,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CHLOROTRIFLUOROETHYLENE; existing_first_block_match=no
tierd_pubchem_53627703,,HFO,53627703,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 53627703; existing_first_block_match=no
tierd_pubchem_19771894,,HFO,19771894,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL9361506; existing_first_block_match=no
tierd_pubchem_90192606,,HFO,90192606,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: SCHEMBL15760870; existing_first_block_match=no
tierd_pubchem_129674725,,HFO,129674725,cid,,name,,4,inventory,D,pubchem_bulk,no,low,candidate,no,generated from PubChem bulk pool: CID 129674725; existing_first_block_match=no
