request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes,phase2_task,source_request_id,source_xyz_path,heavy_atom_count,execution_kind,blocker_reason
qreq_84947f47a52f70e1,mol_wxgnwuvnymjeni-uhfffaoysa-n,FC(F)C(F)F,FC(F)C(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB116,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_0d0e1013c6f83e2c/xtbopt.xyz,6,executor,xtb_executor_unavailable
qreq_86be491f2b537478,mol_lvguzgtvoiakkc-uhfffaoysa-n,FCC(F)(F)F,FCC(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB003,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_1ae8eb2731515128/xtbopt.xyz,6,executor,xtb_executor_unavailable
qreq_d78314856770c5a5,mol_vpayjeuhkvessd-uhfffaoysa-n,FC(F)(F)I,FC(F)(F)I,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB042,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_023fc363a5eed1d7/xtbopt.xyz,5,executor,xtb_executor_unavailable
qreq_7e575993670654bf,mol_txeyqdlbpfqvaa-uhfffaoysa-n,FC(F)(F)F,FC(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB045,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_41c85ba9cddffd06/xtbopt.xyz,5,executor,xtb_executor_unavailable
qreq_2218f1ccb3901ea3,mol_frchksnazzfgca-uhfffaoysa-n,CC(F)(Cl)Cl,CC(F)(Cl)Cl,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB040,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_fe09f64af63b93d0/xtbopt.xyz,5,executor,xtb_executor_unavailable
qreq_c7d6b7756cd71b60,mol_bhnzezwiumjcgf-uhfffaoysa-n,CC(F)(F)Cl,CC(F)(F)Cl,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB041,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_bdd4b63895efcf43/xtbopt.xyz,5,executor,xtb_executor_unavailable
qreq_2a33606f3f8c2b05,mol_wgzyqosevsxdni-uhfffaoysa-n,FCC(F)F,FCC(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB129,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_ff675f0a83e0ff09/xtbopt.xyz,5,executor,xtb_executor_unavailable
qreq_261549807ae4790f,mol_ujpmyeoubpiphq-uhfffaoysa-n,CC(F)(F)F,CC(F)(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB017,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_e09229e346337824/xtbopt.xyz,5,executor,xtb_executor_unavailable
qreq_84105b3945120f2a,mol_ahfmsndoycfeph-uhfffaoysa-n,FCCF,FCCF,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB096,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_a593766a9030d410/xtbopt.xyz,4,executor,xtb_executor_unavailable
qreq_9c10f4bac8eece45,mol_npnpztnlovbdoc-uhfffaoysa-n,CC(F)F,CC(F)F,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB004,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_c4e956b4882b3da9/xtbopt.xyz,4,executor,xtb_executor_unavailable
qreq_ce041a899738355c,mol_uhcbbwuqdavsms-uhfffaoysa-n,CCF,CCF,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB099,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_3692175366022297/xtbopt.xyz,3,executor,xtb_executor_unavailable
qreq_4b700bcee423aa30,mol_otmsdbzupauedd-uhfffaoysa-n,CC,CC,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB026,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4e06eeb7fb36f82b/xtbopt.xyz,2,executor,xtb_executor_unavailable
qreq_9b6a3cc59c674045,mol_umnkxpulidjlsu-uhfffaoysa-n,FC(Cl)Cl,FC(Cl)Cl,xtb,semiempirical,GFN2-xTB+hessian,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance hessian request; source_substance_id=SUB046,hessian,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_fc864a777b886ebe/xtbopt.xyz,4,executor,xtb_executor_unavailable
