request_id,mol_id,canonical_smiles,isomeric_smiles,program,method_family,theory_level,basis_set,solvation_model,status,recommended_next_action,notes,phase2_task,source_request_id,source_xyz_path,heavy_atom_count,execution_kind,blocker_reason
qreq_aa716ffc98a58acb,mol_vpayjeuhkvessd-uhfffaoysa-n,FC(F)(F)I,FC(F)(F)I,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB042,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_023fc363a5eed1d7/xtbopt.xyz,5,singleton,
qreq_e80553d958b20967,mol_txeyqdlbpfqvaa-uhfffaoysa-n,FC(F)(F)F,FC(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB045,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_41c85ba9cddffd06/xtbopt.xyz,5,singleton,
qreq_29fba20316b7c5b9,mol_frchksnazzfgca-uhfffaoysa-n,CC(F)(Cl)Cl,CC(F)(Cl)Cl,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB040,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_fe09f64af63b93d0/xtbopt.xyz,5,singleton,
qreq_85738160a2c5ecef,mol_bhnzezwiumjcgf-uhfffaoysa-n,CC(F)(F)Cl,CC(F)(F)Cl,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB041,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_bdd4b63895efcf43/xtbopt.xyz,5,singleton,
qreq_e5e5d085c87a04f0,mol_wgzyqosevsxdni-uhfffaoysa-n,FCC(F)F,FCC(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB129,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_ff675f0a83e0ff09/xtbopt.xyz,5,singleton,
qreq_464b90228442c085,mol_ujpmyeoubpiphq-uhfffaoysa-n,CC(F)(F)F,CC(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB017,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_e09229e346337824/xtbopt.xyz,5,singleton,
qreq_be1f77133f70ff0a,mol_ahfmsndoycfeph-uhfffaoysa-n,FCCF,FCCF,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB096,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_a593766a9030d410/xtbopt.xyz,4,singleton,
qreq_bf299fde55b07754,mol_npnpztnlovbdoc-uhfffaoysa-n,CC(F)F,CC(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB004,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_c4e956b4882b3da9/xtbopt.xyz,4,singleton,
qreq_85e6606f9c296b66,mol_uhcbbwuqdavsms-uhfffaoysa-n,CCF,CCF,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB099,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_3692175366022297/xtbopt.xyz,3,singleton,
qreq_f61e882d3098d7c3,mol_otmsdbzupauedd-uhfffaoysa-n,CC,CC,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB026,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4e06eeb7fb36f82b/xtbopt.xyz,2,singleton,
qreq_5ea53ba452d5edda,mol_umnkxpulidjlsu-uhfffaoysa-n,FC(Cl)Cl,FC(Cl)Cl,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB046,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_fc864a777b886ebe/xtbopt.xyz,4,singleton,
qreq_dcd27ca88b1ffc16,mol_qysgyzvsczslht-uhfffaoysa-n,FC(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance conformer request; source_substance_id=SUB053,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_030b1aa9a94d0f9f/xtbopt.xyz,11,crest,crest_executor_unavailable
qreq_8b49fa6eb9bb302e,mol_vopwnxzwbydodv-uhfffaoysa-n,FC(F)Cl,FC(F)Cl,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB037,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_42936f2e8d47f97e/xtbopt.xyz,4,singleton,
qreq_e470eb6d312ea53c,mol_yfmfnykeudldtl-uhfffaoysa-n,FC(C(F)(F)F)C(F)(F)F,FC(C(F)(F)F)C(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance conformer request; source_substance_id=SUB018,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_7409b07997e96b1f/xtbopt.xyz,10,crest,crest_executor_unavailable
qreq_b62dd364bb53b0e8,mol_xpdwgbqvdmorpb-uhfffaoysa-n,FC(F)F,FC(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB015,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_95d9aae33b95135b/xtbopt.xyz,4,singleton,
qreq_dadcfc9d22e8afab,mol_fyirupztypildh-uhfffaoysa-n,FC(F)C(F)C(F)(F)F,FC(F)C(F)C(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance conformer request; source_substance_id=SUB020,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_03721bb6b2f4c435/xtbopt.xyz,9,crest,crest_executor_unavailable
qreq_90b5e029fa9a213b,mol_nsgxibwmjzwtpy-uhfffaoysa-n,FC(F)(F)CC(F)(F)F,FC(F)(F)CC(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance conformer request; source_substance_id=SUB021,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_7dedcb23dc4b48ce/xtbopt.xyz,9,crest,crest_executor_unavailable
qreq_06e5d359b1fa2937,mol_awtofsdlnreifs-uhfffaoysa-n,FCC(F)(F)C(F)F,FCC(F)(F)C(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance conformer request; source_substance_id=SUB022,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2d80adc47a5db8a9/xtbopt.xyz,8,crest,crest_executor_unavailable
qreq_87b6209f4b1e5089,mol_mssnhsvigihoja-uhfffaoysa-n,FC(F)CC(F)(F)F,FC(F)CC(F)(F)F,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,pending_executor_unavailable,run_quantum,phase-2 governance conformer request; source_substance_id=SUB023,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2468622b8566b7a8/xtbopt.xyz,8,crest,crest_executor_unavailable
qreq_9e3b8582f9a6dbac,mol_atuoywhbwrkthz-uhfffaoysa-n,CCC,CCC,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB005,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_3fc552e219566122/xtbopt.xyz,3,singleton,
qreq_9206ab3ac40c404a,mol_rwriwbaiicgttq-uhfffaoysa-n,FCF,FCF,crest,conformer_search,CREST-GFN2-xTB,,gas_phase,ready_for_executor,run_quantum,phase-2 governance conformer request; source_substance_id=SUB001,conformer,,/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_1721dd29a5f82ba7/xtbopt.xyz,3,singleton,
